label,message,message_length
0,peteis phone still jenny college leannewhat,43
0,wat time u wan 2 meet later,27
0,shes find sent offline message know anjolas,43
0,ride equally uneventful many pesky cyclists around time night,61
0,know people hit fuck yes,24
0,u goin 2nite,12
0,see half hour,13
1,important message final contact attempt important messages waiting customer claims dept expires 13404 call 08717507382,118
0,carlos took leave minute,24
0,gobi arts college,17
0,ugh gotta drive back sd la butt sore,36
0,howz persons story,18
1,500 new mobiles 2004 must go txt nokia 89545 collect todayfrom £1 www4tcbiz 2optout 08718726270150gbpmtmsg18,108
0,okies ill go yan jiu skip ard oso go cine den go mrt one blah blah blah,71
0,ha ha cool cool chikku chikkudb,31
0,im outside islands head towards hard rock youll run,51
0,im inperialmusic listening2the weirdest track ever byleafcutter johnsounds like insects molestedsomeone plumbingremixed evil men acid,135
0,hi dear call urgnt dont know whats problem dont want work problem least tell wating reply,89
0,eh ur laptop got stock lei say mon muz come take look c got,59
0,hi please get ltgt dollar loan ill pay back mid february pls,60
0,aah cuddle would lush id need lots tea soup kind fumbling,57
0,haha legs neck killing amigos hoping end night burn think could swing like hour,79
0,2 sleeping bags 1 blanket paper phone details anything else,59
0,ill get tomorrow send,21
0,ok many buy,11
0,wat would u like 4 ur birthday,30
0,alright youre sure let know youre leaving,41
0,look fuckin time fuck think,27
0,hmm shall bring bottle wine keep us amused joking ill still bring bottle red white see tomorrow,95
1,ur balance £500 ur next question sang uptown girl 80s 2 answer txt ur answer 83600 good luck,92
0,hey sat going intro pilates kickboxing,38
0,likely called mittelschmertz google dont paracetamol dont worry go,66
0,yup ü comin,11
0,sorry ive gone place ill tomorrow really sorry,46
0,wylie update weed dealer carlos went freedom class lunsford,59
0,aight close still around alexs place,36
0,genius whats brother pls send number skype,42
0,dawhats plan,12
0,im home please call,19
0,home lei,8
1,buy space invaders 4 chance 2 win orig arcade game console press 0 games arcade std wap charge see o2coukgames 4 terms settings purchase,136
0,dont think spatula hands,24
0,know called,11
0,ok every night take warm bath drink cup milk youll see work magic still need loose weight know,94
0,pls help tell sura im expecting battery hont pls send message download movies thanks,84
0,hey want crave miss need love ahmad saeed al hallaq,51
0,lasting much 2 hours might get lucky,36
0,day ü say ü cut ur hair paragon called hair sense ü noe much hair cut,69
0,hii got money da,16
0,yes started send requests make pain came back im back bed double coins factory gotta cash nitros,96
0,im driving raining ill get caught e mrt station lor,51
0,whats staff name taking class us,32
0,missionary hook doggy hook standing,35
0,think actually talk call boss morning went place last year told could go get car fixed cheaper kept telling today much hoped would come back always regretted getting number etc,176
0,hi darlin ive got back really nice night thanks much lift see u tomorrow xxx,76
1,dont prize go another customer tc wwwtcbiz 18 150pmin polo ltd suite 373 london w1j 6hl please call back busy,109
0,around still asleep v,21
0,friends help us problems give stupid suggestion lands us another problem helps us forgt previous problem,104
0,yeah ill try scrounge something,31
1,important information 4 orange user 0796xxxxxx today ur lucky day2 find log onto httpwwwurawinnercom theres fantastic prizeawaiting,131
0,unlimited texts limited minutes,31
0,da car park,11
0,great role model giving much really wish day miracle god reason everything must say wish knew dont ive looked since young still great day,137
0,yeah dont see,13
0,ok problem get taxi c ing tomorrow tuesday tuesday think r going cinema,71
0,haha awesome might need take doin tonight,41
0,cant pick phone right pls send message,38
0,hey really pretty late want go lesson first join im reaching tp mrt,67
0,aathiwhere dear,15
1,wan2 win meetgreet westlife 4 u m8 currently tour 1unbreakable 2untamed 3unkempt text 12 3 83049 cost 50p std text,114
1,ur cashbalance currently 500 pounds maximize ur cashin send go 86688 150pmsg cc 08718720201 po box 11414 tcrw1,110
0,real baby want bring inner tigress,34
1,mila age23 blonde new uk look sex uk guys u like fun text mtalk 6986618 30pptxt 1st 5free £150 increments help08718728876,121
0,im working technical support voice process,42
0,bad girl still remember,23
0,check rooms befor activities,28
1,moby pub quizwin £100 high street prize u know new duchess cornwall txt first name 82277unsub stop £150 008704050406 sp,119
0,hi yijue meet u 11 tmr,22
0,ball moving lotwill spin last difficult bat,43
0,mode men left,13
0,ok,2
0,yessura sun tvlol,17
0,helloooo wake sweet morning welcomes enjoy day full joy gud mrng,64
0,thinking u x,12
0,stomach thru much trauma swear cant eat better lose weight,58
0,im work please call,19
0,okie,4
0,see knew giving break times woul lead always wanting miss curfew gonna gibe til one midnight movie gonna get til 2 need come home need getsleep anything need b studdying ear training,182
0,plans family set stone,22
0,tuesday night r u 4 real,24
0,painful words thought happy toughest thing earth toughest acting happy unspoken pain inside,91
0,moji informed saved lives thanks,32
0,arent coming home class right need work shower,46
0,sorry ill call later,20
0,hey looks like wrong one kappa guys numbers still phone want text see hes around,80
0,ok,2
0,also knows lunch menu da know,29
0,angry happen dear,17
0,long beach lor expected u dinner,32
1,well done 4 costa del sol holiday £5000 await collection call 09050090044 toclaim sae tcs pobox334 stockport sk38xh cost£150pm max10mins,136
0,looks like found something smoke great job,42
0,thats haf combine n c lor,25
0,please reserve ticket saturday eve chennai thirunelvali tirunelvali chennai sunday evei already see netno ticket availablei want book ticket tackle,147
0,lol busy,8
0,youre still maybe leave credit card get gas get back like told,62
0,boy sweet words left morning sighs goes day love start studying,63
0,escape theatre going watch kavalan minutes,42
0,watching tv lor nice one like lor,33
0,didnt holla,11
0,early bird purchases yet,24
0,buy pizza meat lovers supreme u get pick,40
0,still tonight,13
0,well slightly disastrous class pm fav darlings hope day ok coffee wld good cant stay late tomorrow time place always,116
0,good afternoon starshine hows boytoy crave yet ache fuck sips cappuccino miss babe teasing kiss,95
0,u hav frnd name ashwini ur college,34
0,guess could good excuse lol,27
0,ya nice ready thursday,22
0,happy sad one thing past good morning,37
0,think go honesty road call bank tomorrow tough decisions make us great people,77
0,hey sathya till dint meet even single time saw situation sathya,63
0,yes completely formclark also utter waste,41
0,love working home,17
0,dunno lei ü decide lor abt leona oops tot ben going n msg,57
0,thats fine give call knows wants questions,42
0,sitting mu waiting everyone get suite take shower,49
0,aiyah sorry lor watch tv watch forgot 2 check phone,51
0,pen thing beyond joke wont biro dont masters cant ever,54
0,santha num corrct dane,22
0,today system sh get readyall well also deep well,48
0,one best dialogue cute reltnship wen die dont come near body bcoz hands may come 2 wipe ur tears timegud ni8,108
0,well leave class babe never came back hope nice sleep love,58
1,sunshine hols claim ur med holiday send stamped self address envelope drinks us uk po box 113 bray wicklow eire quiz starts saturday unsub stop,143
0,okay name ur price long legal wen pick u ave x ams xx,53
0,doc prescribed morphine cause pain meds arent enough waiting mom bring med kick fast im gonna try later,103
0,come back tampa ffffuuuuuuu,27
0,yes reg ciao,12
0,knowyetunde hasnt sent money yet sent text bother sending dont involve anything shouldnt imposed anything first place apologise,127
0,wondar full flim,16
1,interflora its late order interflora flowers christmas call 0800 505060 place order midnight tomorrow,102
1,show ur colours euro 2004 241 offer get england flag 3lions tone ur phone click following service message info,110
0,shit wasnt surprised went spent evening french guy met town fooled around bit didnt let fuck,92
0,u want come backa beautiful necklace token heart youthats give wife likingbe seeno one give thatdont call mei wait till come,124
0,big difference ltgt versus ltgt every ltgt hrs,46
0,lor,3
1,sms services inclusive text credits pls goto wwwcomuknet login 3qxj9 unsubscribe stop extra charge help 08702840625comuk 220cm2 9ae,131
0,yo call get chance friend mine wanted ask big order,51
0,excellent spent ltgt years air force iraq afghanistan stable honest like traveling,82
1,ringtoneking 84484,18
0,life face choices toss coin becoz settle question coin air u know heart hoping gudni8,85
0,says ltgt year old man money im last ltgt still waiting check,61
0,realise busy guy im trying bother get exams outta way try cars gr8 day,70
1,bought one ringtone getting texts costing 3 pound offering tones etc,68
0,sorry cant take call right happens r 2waxsto wat want come ill get medical insurance shell able deliver basic care im currently shopping right medical insurance give til friday morning thats ill see major person guide right insurance,233
0,wat uniform get,15
0,time want come,14
0,haha awesome omw back,21
0,always saying welp,18
0,wheres boytoy miss happened,27
0,hi birth 8lb 7oz mother baby brilliantly,40
1,private 2003 account statement shows 800 unredeemed points call 08719899230 identifier code 41685 expires 071104,112
1,cashbincouk get lots cash weekend wwwcashbincouk dear welcome weekend got biggest best ever cash give away,106
0,know old dom told yesterday name roger got touch last night wants meet today 2 pm,81
0,hello site download songs urgent pls,36
0,im movie call 4 wat,19
1,freemsg todays day ready im horny live town love sex fun games netcollex ltd 08700621170150p per msg reply stop end,115
1,freeringtone reply real poly eg real1 1 pushbutton 2 dontcha 3 babygoodbye 4 golddigger 5 webeburnin 1st tone free 6 u join £3wk,128
0,think two still need get cash def ready 9,41
0,raviyog peripherals bhayandar east,34
0,oh ho first time u use type words,33
0,case wake wondering forgot take care something grandma today done parade,72
0,today song dedicated day song u dedicate send ur valuable frnds first rply,74
0,dont think turns like randomlly within 5min opening,51
0,good evening ttyl,17
0,yavnt tried yet never played original either,44
0,im gonna say sorry would normal starting panic time sorry seeing tuesday,72
1,accordingly repeat text word ok mobile phone send,49
0,damn poor zac doesnt stand chance,33
0,lol u trust,11
1,hope enjoyed new content text stop 61610 unsubscribe help08712400602450p provided tones2youcouk,95
1,gsoh good spam ladiesu could b male gigolo 2 join uks fastest growing mens club reply oncall mjzgroup 087143423992stop reply stop msg£150rcvd,141
0,pathaya enketa maraikara pa,27
0,love girls office may wonder smiling sore,41
0,noits ful song lyrics,21
1,double mins txts orange 12 price linerental motorola sonyericsson btooth freenokia free call mobileupd8 08000839402 or2optouthv9d,129
0,yup ok,6
0,whenwhere pick,14
0,going film 2day da 6pm sorry da,31
0,dips cell dead coming u better respond else shall come back,59
0,evry emotion dsnt hav wordsevry wish dsnt hav prayrs u smiled world wit uothrwise even drop tear dsnt lik 2 stay wit uso b happy good morning keep smiling,154
0,picking various points going 2 yeovil motor project 4 3 hours u take home 12 2 530 max easy,91
